id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
61951,1.789796,tcp,-,FIN,24,22,1228,1648,25.14253,62,252,5260.93457,7035.438477,7,9,77.817215,83.369568,4276.398511,5304.827478,255,3557900379,3785719167,255,0.088693,0.038351,0.050342,51,75,0,0,7,1,2,1,1,2,0,0,0,3,2,0,Exploits,1
61952,1.409751,tcp,-,FIN,10,6,466,268,10.640176,254,252,2383.399414,1271.146362,2,1,156.639,255.517406,10359.17757,481.079,255,2503315607,1660690064,255,0.183559,0.091845,0.091714,47,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
61953,6e-06,udp,-,INT,2,0,104,0,166666.6608,254,0,69333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,3,2,2,1,1,1,0,0,0,1,5,0,Fuzzers,1
61954,5.624674,tcp,-,FIN,10,8,808,354,3.022397,254,252,1035.437866,440.914459,2,1,624.953778,776.626437,39274.80589,1219.813375,255,78428385,3109816300,255,0.300359,0.188273,0.112086,81,44,0,0,2,1,1,1,1,1,0,0,0,1,2,0,Reconnaissance,1
61955,0.80589,tcp,-,FIN,10,12,822,4238,26.058146,62,252,7345.915527,38566.05469,2,3,89.543333,62.007273,5641.085036,4223.30055,255,1583284023,3218463886,255,0.151763,0.083922,0.067841,82,353,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
61960,0.904052,tcp,-,FIN,10,8,564,354,18.804228,254,252,4495.316406,2743.205078,2,1,97.673556,120.317,6860.897248,168.765031,255,2339685439,2455718638,255,0.130418,0.061826,0.068592,56,44,0,0,3,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
61961,1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,2,7,7,4,7,0,0,0,7,14,0,Generic,1
61962,0.58995,tcp,-,FIN,14,8,6244,468,35.596235,254,252,78623.60938,5559.792969,4,2,43.651771,79.135859,2986.033104,127.214852,255,2660432846,2317289565,255,0.057088,0.035989,0.021099,446,59,0,0,9,1,1,1,1,1,0,0,0,3,1,0,Exploits,1
61963,1.098822,tcp,-,FIN,14,10,774,556,20.931507,254,252,5234.696777,3647.54248,4,3,83.14269,110.481445,4477.710237,168.532891,255,4167821527,2947611505,255,0.164469,0.104479,0.05999,55,56,0,0,3,1,1,1,1,1,0,0,0,2,1,0,Fuzzers,1
61964,1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,2,7,7,4,7,0,0,0,7,14,0,Generic,1
61965,4.525611,tcp,-,FIN,26,22,1374,1660,10.385338,62,252,2336.922119,2801.831787,7,9,181.02444,206.275435,10868.32873,13732.86307,255,1989322008,67084856,255,0.274149,0.157418,0.116731,53,75,0,0,8,1,2,1,1,2,0,0,0,3,2,0,Exploits,1
61970,1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,2,7,7,4,7,0,0,0,7,14,0,Generic,1
61971,3e-06,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,6,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
61972,0.424988,tcp,-,FIN,10,8,770,900,40.001129,62,252,13045.07422,14833.36035,2,2,47.220889,56.528855,2443.257475,76.664242,255,2923885235,1773102237,255,0.070128,0.028538,0.04159,77,113,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
61973,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,2,4,4,4,4,0,0,0,4,18,0,Generic,1
61974,1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,2,7,7,4,7,0,0,0,7,14,0,Generic,1
61975,0.527935,tcp,-,FIN,10,8,830,354,32.200932,254,252,11319.5752,4697.547852,2,1,58.659444,68.324141,3418.235143,145.626172,255,4247829878,1986144596,255,0.089167,0.031809,0.057358,83,44,0,0,4,1,1,1,1,1,0,0,0,2,2,0,Reconnaissance,1
61980,2e-06,udp,dns,INT,2,0,114,0,500000.0013,254,0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,4,2,4,4,4,4,0,0,0,4,4,0,Generic,1
61981,5e-06,udp,-,INT,2,0,1238,0,200000.0051,254,0,990400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,619,0,0,0,8,2,1,1,1,1,0,0,0,2,1,0,DoS,1
61982,1.234684,tcp,-,FIN,10,8,802,3004,13.768705,62,252,4678.120117,17034.31836,2,2,137.187111,162.073422,8136.700739,325.177469,255,1578896524,3698101071,255,0.122356,0.074812,0.047544,80,376,0,0,2,1,2,1,1,1,0,0,0,1,3,0,Exploits,1
61983,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,11,2,4,4,4,4,0,0,0,5,11,0,Generic,1
61984,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,4,2,4,4,4,4,0,0,0,6,4,0,Generic,1
61985,4.525611,tcp,-,FIN,26,22,1374,1660,10.385338,62,252,2336.922119,2801.831787,7,9,181.02444,206.275435,10868.32873,13732.86307,255,1989322008,67084856,255,0.274149,0.157418,0.116731,53,75,0,0,8,1,2,1,1,2,0,0,0,3,2,0,Exploits,1
61990,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,4,2,4,4,4,4,0,0,0,6,4,0,Generic,1
61991,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,13,2,4,4,4,4,0,0,0,4,13,0,Generic,1
61992,0.204164,udp,-,CON,8,4,362,178,53.878255,254,60,12421.38672,5250.680664,0,0,29.166285,42.627332,44.452406,60.280617,0,0,0,0,0.0,0.0,0.0,45,45,0,0,2,3,1,1,1,1,0,0,0,1,1,0,DoS,1
61993,1.089395,tcp,-,FIN,10,8,564,354,15.604991,254,252,3730.510742,2276.49292,2,1,121.033667,139.610422,8048.328814,200.420875,255,3281196883,3997159969,255,0.221589,0.112114,0.109475,56,44,0,0,2,1,1,1,1,1,0,0,0,2,2,0,Reconnaissance,1
61994,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,13,2,4,4,4,4,0,0,0,4,13,0,Generic,1
61995,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,11,2,4,4,4,4,0,0,0,5,11,0,Generic,1
62000,1.055658,tcp,pop3,FIN,20,24,956,8190,40.73289,62,252,6888.594727,59481.38672,7,10,55.560947,44.310523,2661.612961,2317.972071,255,2981395874,2574948508,255,0.102951,0.035794,0.067157,48,341,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
62001,3e-06,udp,-,INT,2,0,104,0,333333.3215,254,0,138666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,3,2,5,1,1,1,0,0,0,2,6,0,Fuzzers,1
62002,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,13,2,4,4,4,4,0,0,0,5,13,0,Generic,1
62003,0.193101,tcp,-,FIN,10,6,1026,268,77.679555,254,252,38280.48438,9280.117188,2,1,19.855444,36.322602,1173.76326,60.962961,255,303444179,1803495688,255,0.022486,0.011476,0.01101,103,45,0,0,3,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
62004,0.772989,udp,-,CON,4,8,2882,5840,14.230475,254,60,22375.48047,52885.61719,0,0,173.871,94.185289,245.874469,197.9155,0,0,0,0,0.0,0.0,0.0,721,730,0,0,2,3,1,1,1,1,0,0,0,2,1,0,Exploits,1
62005,3e-06,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,15,2,8,8,8,8,0,0,0,8,14,0,Analysis,1
62010,1.633941,tcp,-,FIN,10,8,890,354,10.404292,254,252,3921.806152,1517.802612,2,1,181.402222,219.551,10401.47022,393.541125,255,1354693567,4241472012,255,0.187766,0.097078,0.090688,89,44,0,0,4,1,1,1,1,1,0,0,0,2,2,0,Reconnaissance,1
62011,3e-06,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,15,2,8,8,8,8,0,0,0,8,14,0,Backdoor,1
62012,0.795858,tcp,-,FIN,10,6,874,268,18.847583,254,252,7910.958496,2251.657959,2,1,84.862889,134.943594,5229.577237,228.249172,255,3966191952,1673961087,255,0.171058,0.121129,0.049929,87,45,0,0,6,1,1,2,1,1,0,0,0,2,1,0,Reconnaissance,1
62013,0.499166,tcp,-,FIN,12,10,1746,812,42.070172,254,252,25658.79883,11715.54102,3,2,44.733817,50.246668,3225.186519,98.134398,255,3067911505,1527042457,255,0.090369,0.046936,0.043433,146,81,0,0,4,1,3,3,1,3,0,0,0,3,5,0,Fuzzers,1
62014,1.40938,tcp,-,FIN,10,10,762,1446,13.481106,62,252,3893.910889,7390.483887,2,2,156.597778,141.204891,9878.793834,200.077766,255,3405982419,4286330185,255,0.239835,0.137781,0.102054,76,145,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
62015,0.715855,tcp,-,FIN,10,8,564,354,23.747826,254,252,5677.127441,3464.388672,2,1,75.227667,97.65543,5676.062341,135.623766,255,1811733193,1470287823,255,0.061918,0.032259,0.029659,56,44,0,0,9,1,1,1,1,1,0,0,0,3,1,0,Reconnaissance,1
62020,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,7,7,3,7,0,0,0,9,7,0,Generic,1
62021,3e-06,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,15,2,8,8,8,8,0,0,0,8,14,0,DoS,1
62022,1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,6,2,2,2,2,2,0,0,0,3,6,0,Generic,1
62023,0.800113,tcp,-,FIN,10,8,564,354,21.246998,254,252,5079.282227,3099.562012,2,1,86.788444,108.66757,6395.179224,150.596109,255,62188637,3287469499,255,0.091098,0.039439,0.051659,56,44,0,0,6,1,1,1,1,1,0,0,0,3,1,0,Reconnaissance,1
62024,1.68481,tcp,-,FIN,10,8,534,354,10.090158,254,252,2283.937012,1471.976074,2,1,187.201111,228.704422,11117.43423,325.903219,255,3322282008,2481701657,255,0.184056,0.08307,0.100986,53,44,0,0,8,1,1,1,1,1,0,0,0,1,3,0,Fuzzers,1
62025,1.2e-05,udp,dns,INT,2,0,114,0,83333.33039,254,0,38000000.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,9,2,3,3,3,3,0,0,0,3,9,0,Generic,1
62030,1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,7,7,4,7,0,0,0,7,7,0,Generic,1
62031,2e-06,udp,dns,INT,2,0,114,0,500000.0013,254,0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,9,2,1,1,1,1,0,0,0,1,9,0,Generic,1
62032,1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,7,7,4,7,0,0,0,7,7,0,Generic,1
62033,2e-06,udp,dns,INT,2,0,114,0,500000.0013,254,0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,6,2,2,2,2,2,0,0,0,2,6,0,Generic,1
62034,0.599865,tcp,-,FIN,10,10,848,1352,31.673792,62,252,10188.95898,16230.31836,2,2,66.651667,63.223891,4389.03994,122.207281,255,2305361180,1371435814,255,0.05053,0.030271,0.020259,85,135,0,0,2,1,1,1,1,1,0,0,0,1,1,0,DoS,1
62035,1.347153,tcp,-,FIN,36,138,1790,162512,128.418974,62,252,10338.84082,958079.75,6,67,38.490086,9.678489,1956.453918,1018.645593,255,1640106301,2957848887,255,0.059023,0.007084,0.051939,50,1178,0,0,2,1,1,1,1,1,0,0,0,2,2,0,Exploits,1
62040,0.630135,tcp,-,FIN,10,6,534,268,23.804423,254,252,6106.62793,2843.834961,2,1,69.922667,115.010602,4339.459332,200.525625,255,2555653995,2456989651,255,0.106226,0.055072,0.051154,53,45,0,0,7,1,2,2,1,2,0,0,0,2,5,0,Fuzzers,1
62041,1e-06,udp,-,INT,2,0,104,0,1000000.003,254,0,416000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,5,2,1,1,1,1,0,0,0,1,5,0,Fuzzers,1
62042,1.032404,tcp,-,FIN,36,146,1798,174334,175.318973,62,252,13552.83496,1341645.375,6,71,29.497257,7.050317,1448.125588,711.948465,255,3261060764,1072610992,255,0.0561,0.009445,0.046655,50,1194,0,0,1,1,2,1,1,1,0,0,0,1,3,0,Exploits,1
62043,22.351948,tcp,-,FIN,306,1984,13178,2647800,102.407183,62,252,4701.15625,947198.375,1,990,73.285086,11.231741,3650.978831,1406.81094,255,1079983153,4125008275,255,0.129728,0.078613,0.051115,43,1335,0,0,7,1,1,2,1,1,0,0,0,3,2,0,Exploits,1
62044,1.2e-05,udp,-,INT,2,0,862,0,83333.33039,254,0,287333312.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,431,0,0,0,6,2,1,1,1,1,0,0,0,1,3,0,Fuzzers,1
62045,0.26731,tcp,-,FIN,12,10,818,562,78.560475,254,252,22445.84961,15143.4668,3,3,24.030545,26.357111,1269.239452,35.622469,255,522551905,166008028,255,0.065027,0.030095,0.034932,68,56,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
62050,1.704149,tcp,-,FIN,24,60,1252,61398,48.704661,62,252,5633.310059,283425.9063,6,28,74.093437,27.743711,4332.392096,2636.580277,255,96036901,4236551967,255,0.124031,0.066659,0.057372,52,1023,0,0,2,1,1,1,1,1,0,0,0,1,4,0,Exploits,1
62051,0.784985,tcp,-,FIN,20,20,3506,1934,49.682478,62,252,33947.14453,18731.56836,7,8,41.314999,40.168,2009.115889,48.008969,255,3213092620,3472719769,255,0.051256,0.007149,0.044107,175,97,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Exploits,1
62052,1.050196,tcp,-,FIN,12,10,3042,824,19.996266,254,252,21245.55664,5652.277832,3,2,95.472365,98.014445,5026.645855,164.033703,255,1643060033,3845624458,255,0.169956,0.118507,0.051449,254,82,0,0,4,1,2,2,1,2,0,0,0,2,4,0,Fuzzers,1
62053,0.96335,tcp,-,FIN,42,22,31277,1736,65.396793,62,252,253556.8594,13768.62012,18,8,23.496341,45.229617,1579.076944,49.395215,255,2363761189,2362513292,255,0.058525,0.012779,0.045746,745,79,0,0,2,1,1,1,1,1,0,0,0,1,2,0,Exploits,1
62054,1.2e-05,udp,dns,INT,2,0,114,0,83333.33039,254,0,38000000.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,7,7,4,7,0,0,0,7,7,0,Generic,1
62055,0.912764,tcp,-,FIN,10,8,518,354,18.624748,254,252,4093.062256,2717.022217,2,1,99.686889,118.175141,6415.067894,167.224641,255,3565809422,3818465228,255,0.179138,0.085528,0.09361,52,44,0,0,8,1,1,1,1,1,0,0,0,1,3,0,DoS,1
62060,3.443602,tcp,-,FIN,48,274,2552,351780,93.216345,62,252,5805.548828,814256.6875,2,135,73.246615,12.137439,3485.055372,1469.360911,255,2357255679,2773819616,255,0.227486,0.130078,0.097408,53,1284,0,0,6,1,1,2,1,1,0,0,0,2,2,0,Exploits,1
62061,58.003418,ospf,-,REQ,110,0,29920,0,1.8792,254,0,4089.138428,0.0,0,0,547.563813,0.0,710.735188,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,5,6,2,2,2,2,0,0,0,3,3,0,Exploits,1
62062,1.00782,tcp,-,FIN,10,10,808,2306,18.852573,62,252,5778.80957,16479.13281,2,2,111.98,103.894664,6001.394261,212.237641,255,717573413,3909842118,255,0.201571,0.072131,0.12944,81,231,0,0,2,1,1,1,1,1,0,0,0,2,1,0,Exploits,1
62063,58.003418,ospf,-,REQ,110,0,29920,0,1.8792,254,0,4089.138428,0.0,0,0,547.563813,0.0,710.735188,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,5,6,2,2,2,2,0,0,0,3,3,0,Reconnaissance,1
62064,58.003418,ospf,-,REQ,110,0,29920,0,1.8792,254,0,4089.138428,0.0,0,0,547.563813,0.0,710.735188,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,5,6,2,2,2,2,0,0,0,3,3,0,Fuzzers,1
62065,0.514492,tcp,-,FIN,10,6,2516,268,29.154974,254,252,35219.20703,3483.047607,2,1,55.175778,88.457797,2941.338584,147.235062,255,442433837,3718191599,255,0.154164,0.072192,0.081972,252,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Fuzzers,1
62070,0.490909,tcp,-,FIN,12,10,1096,828,42.777785,254,252,16377.78027,12157.03906,3,2,43.812273,51.577109,2926.415975,95.839516,255,4056765685,1177610396,255,0.082249,0.026685,0.055564,91,83,0,0,9,1,1,1,1,1,0,0,0,1,8,0,Fuzzers,1
62071,1.064664,tcp,-,FIN,10,8,2516,354,15.967479,254,252,17019.45313,2329.373291,2,1,114.275667,138.568281,6969.722834,200.8055,255,48553243,4116639252,255,0.18101,0.094682,0.086328,252,44,0,0,4,1,1,1,1,1,0,0,0,1,3,0,Fuzzers,1
62072,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,10,2,3,3,3,3,0,0,0,4,10,0,Generic,1
62073,0.406934,tcp,-,FIN,12,8,1252,734,46.690619,254,252,22568.77148,12640.87109,3,2,35.853637,48.570715,1871.694607,75.091531,255,716601959,2086727503,255,0.112647,0.066932,0.045715,104,92,0,0,9,1,2,2,1,2,0,0,0,3,8,0,Fuzzers,1
62074,0.30474,tcp,-,FIN,14,8,7544,3100,68.9112,254,252,183920.7188,71221.36719,4,2,23.378615,41.337,1448.560335,59.608984,255,1540163120,3838133199,255,0.061521,0.015379,0.046142,539,388,0,0,2,1,1,1,1,1,0,0,0,1,1,0,DoS,1
62075,0.466191,tcp,-,FIN,10,6,1886,268,32.175654,254,252,29138.27148,3843.918213,2,1,48.731667,79.947797,2452.424707,119.374648,255,4096242412,565140905,255,0.129556,0.066442,0.063114,189,45,0,0,4,1,1,1,1,1,0,0,0,2,1,0,Exploits,1
62080,6e-06,udp,-,INT,2,0,104,0,166666.6608,254,0,69333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,2,2,1,1,1,1,0,0,0,1,4,0,Fuzzers,1
62081,0.500252,tcp,-,FIN,12,10,1634,824,41.978842,254,252,23955.92578,11866.01953,3,2,44.326456,50.352109,3180.118591,96.973383,255,2505446205,2398712807,255,0.091622,0.047073,0.044549,136,82,0,0,4,1,3,3,1,3,0,0,0,3,5,0,Fuzzers,1
62082,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,13,2,4,4,4,4,0,0,0,5,13,0,Generic,1
62083,1.153451,tcp,-,FIN,10,12,958,4996,18.206236,62,252,5985.516602,31765.54688,2,3,128.161222,97.556001,9630.738066,5903.512511,255,946633509,3507053374,255,0.128149,0.079657,0.048492,96,416,0,0,4,1,1,1,1,1,0,0,0,5,1,0,Exploits,1
62084,0.231927,tcp,-,FIN,12,8,1382,700,81.922326,254,252,43703.40625,21144.58398,3,2,20.374909,29.360285,1094.460645,45.388363,255,3477192874,2872140954,255,0.045729,0.026395,0.019334,115,88,0,0,11,1,3,3,1,3,0,0,0,3,9,0,Fuzzers,1
62085,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,13,2,4,4,4,4,0,0,0,5,13,0,Generic,1
62090,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,4,4,4,4,0,0,0,4,7,0,Generic,1
62091,0.798254,tcp,-,FIN,10,8,564,354,21.296479,254,252,5091.111328,3106.780518,2,1,88.622111,104.621141,6131.154585,154.622437,255,106659671,3796372980,255,0.104267,0.06589,0.038377,56,44,0,0,4,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
62092,0.974525,tcp,-,FIN,10,8,564,354,17.444396,254,252,4170.236816,2544.82959,2,1,105.043889,133.613859,6587.234289,205.223297,255,323958657,1116682916,255,0.08864,0.039217,0.049423,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
62093,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,4,4,4,4,0,0,0,4,7,0,Generic,1
62094,0.461408,tcp,-,FIN,14,8,4028,468,45.512866,254,252,64862.33594,7108.67627,4,2,35.491693,60.15657,1995.332493,82.422836,255,999469946,3413322685,255,0.106141,0.040294,0.065847,288,59,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
62095,4e-06,udp,-,INT,2,0,168,0,250000.0006,254,0,168000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
62100,5e-06,udp,-,INT,2,0,1064,0,200000.0051,254,0,851200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,3,2,1,1,1,1,0,0,0,1,4,0,Fuzzers,1
62101,2e-06,udp,-,INT,2,0,168,0,500000.0013,254,0,336000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
62102,2.170616,tcp,-,FIN,106,32,115541,2328,63.115726,62,252,421819.4375,8314.69043,50,8,20.672533,68.830484,1850.998665,76.478078,255,3781642610,892389535,255,0.068902,0.03604,0.032862,1090,73,0,0,3,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
62103,5e-06,udp,-,INT,2,0,1064,0,200000.0051,254,0,851200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,5,2,1,1,1,1,0,0,0,2,3,0,Fuzzers,1
62104,8.188843,tcp,-,FIN,142,890,6542,1169559,125.903016,62,252,6346.195801,1141304.125,2,442,58.076901,9.15046,2954.57923,1176.829367,255,2490949313,1330370361,255,0.162048,0.05337,0.108678,46,1314,0,0,3,1,2,1,1,1,0,0,0,1,7,0,Exploits,1
62105,1.35116,tcp,-,FIN,10,8,564,354,12.581781,254,252,3007.785889,1835.459839,2,1,150.128889,181.724,8865.133201,265.982937,255,2480294191,574185138,255,0.183015,0.078287,0.104728,56,44,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Reconnaissance,1
62110,2.624207,tcp,-,FIN,20,22,952,6346,15.623767,62,252,2758.928711,18468.05469,7,9,138.11616,118.14824,6855.798899,6476.205421,255,3405167816,206917921,255,0.209351,0.091643,0.117708,48,288,0,0,4,1,2,1,1,1,0,0,0,1,5,0,Exploits,1
62111,0.721855,tcp,-,FIN,10,6,532,268,20.779797,254,252,5308.54541,2482.493164,2,1,80.135778,128.024398,4140.822367,227.529203,255,3265323034,4162825951,255,0.220754,0.081732,0.139022,53,45,0,0,7,1,2,2,1,2,0,0,0,2,5,0,Fuzzers,1
62112,0.581779,tcp,-,FIN,10,8,1024,354,29.220718,254,252,12678.35352,4262.787109,2,1,61.516333,74.452141,3898.66928,123.13143,255,1446702248,3912066607,255,0.13142,0.060613,0.070807,102,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
62113,1.1e-05,udp,-,INT,2,0,248,0,90909.0902,254,0,90181816.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,124,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Shellcode,1
62114,2.756205,tcp,-,FIN,10,8,1024,354,6.167901,254,252,2676.143311,899.787903,2,1,301.973556,386.825,19108.50767,586.15825,255,3784126789,3188687707,255,0.114696,0.048429,0.066267,102,44,0,0,4,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
62115,58.003418,ospf,-,REQ,110,0,29920,0,1.8792,254,0,4089.138428,0.0,0,0,547.563813,0.0,710.735188,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,5,6,2,2,2,2,0,0,0,3,3,0,Backdoor,1
62120,58.003418,ospf,-,REQ,110,0,29920,0,1.8792,254,0,4089.138428,0.0,0,0,547.563813,0.0,710.735188,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,5,6,2,2,2,2,0,0,0,3,3,0,Reconnaissance,1
